sku,barcode,slug,title,description,category,categories,originalPrice,price,discount,stock,status,isCombination,image,tag,variants,show,commission
DNM003,,premium-flat-finish-formal-fit-denim-black-,Premium Flat-Finish Formal Fit Denim - Black ,"Our denims are made from fine, raw, original denim cotton fabric—giving you authentic strength, natural softness, and long-lasting comfort. Designed in a flat finish for a sleek, refined look, these denim pants offer a great formal fit that works perfectly for office, outings, or everyday wear.",Denim,"Trousers, Denim",1799,999,800,18,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131716.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131728.png",[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131716.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131716.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131716.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131716.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131716.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550294/product/20251119_131716.png""}",,
DNM002,,premium-flat-finish-formal-fit-denim-dark-blue,Premium Flat-Finish Formal Fit Denim - Dark Blue,"Our denims are made from fine, raw, original denim cotton fabric—giving you authentic strength, natural softness, and long-lasting comfort. Designed in a flat finish for a sleek, refined look, these denim pants offer a great formal fit that works perfectly for office, outings, or everyday wear.",Denim,"Trousers, Denim",1799,999,800,18,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763550154/product/20251119_131642.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763550153/product/20251119_131653.png",[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550154/product/20251119_131642.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550154/product/20251119_131642.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550154/product/20251119_131642.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550154/product/20251119_131642.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550154/product/20251119_131642.png""} | {""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":3,""barcode"":"""",""sku"":""DNM002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763550154/product/20251119_131642.png""}",,
CORDTR0012,,men-s-corduroy-pants-blue,Men's Corduroy Pants -  Blue,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.",Corduroy Trousers,"Trousers, Corduroy Trousers",2199,999,1200,9,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763538704/product/20251119_125736.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763538704/product/20251119_125751.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0012"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538704/product/20251119_125736.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0012"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538704/product/20251119_125736.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0012"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538704/product/20251119_125736.png""}",,
CORDTR0011,,men-s-corduroy-pants-,Men's Corduroy Pants - Coffee color,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.
",Corduroy Trousers,"Trousers, Corduroy Trousers",2199,999,1200,6,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763538530/product/20251119_125502.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763538530/product/20251119_125515.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0011"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538530/product/20251119_125502.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0011"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538530/product/20251119_125502.png""}",,
CORDTR0010,,men-s-corduroy-pants-light-gray,Men's Corduroy Pants -  Light gray,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.
",Corduroy Trousers,"Trousers, Corduroy Trousers",2199,999,1200,9,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763538411/product/20251119_125401.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763538411/product/20251119_125436.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0010"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538411/product/20251119_125401.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0010"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538411/product/20251119_125401.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR0010"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538411/product/20251119_125401.png""}",,
CORDTR009,,men-s-corduroy-pants-dark-green,Men's Corduroy Pants - Dark green,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.
",Corduroy Trousers,"Trousers, Corduroy Trousers",2199,999,1200,9,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763538282/product/20251119_125315.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763538282/product/20251119_125330.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR009"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538282/product/20251119_125315.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR009"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538282/product/20251119_125315.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR009"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538282/product/20251119_125315.png""}",,
CORDTR008,,men-s-corduroy-pants-black,Men's Corduroy Pants - Black,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.
",Corduroy Trousers,Corduroy Trousers,2199,999,1200,9,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763538016/product/20251119_125236.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763538016/product/20251119_125305.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538016/product/20251119_125236.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538016/product/20251119_125236.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763538016/product/20251119_125236.png""}",,
CORDTR007,,men-s-corduroy-pants-light-green,Men's Corduroy Pants - Light green,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.",Corduroy Trousers,"Trousers, Corduroy Trousers",2199,999,1200,12,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763537772/product/20251119_125114.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763537772/product/20251119_125222.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763537772/product/20251119_125114.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763537772/product/20251119_125114.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763537772/product/20251119_125114.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763537772/product/20251119_125114.png""}",,
CORDTR006,,men-s-corduroy-pants-medium-brown,Men's Corduroy Pants - Medium Brown,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit",Corduroy Trousers,"Trousers, Corduroy Trousers",2199,999,1200,18,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111210.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111155.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111210.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111210.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111210.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111210.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111210.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536936/product/20251119_111210.png""}",,
CORDTR005,,men-s-corduroy-pants-dark-brown,Men's Corduroy Pants - Dark brown,"levate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.",Corduroy Trousers,"Trousers, Corduroy Trousers",2199,999,1200,18,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763536717/product/20251119_111118.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763536718/product/20251119_111049.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536717/product/20251119_111118.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536717/product/20251119_111118.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536717/product/20251119_111118.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536717/product/20251119_111118.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536717/product/20251119_111118.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536717/product/20251119_111118.png""}",,
CORDTR004,,men-s-corduroy-pants-brown,Men's Corduroy Pants - Brown,"Elevate your everyday wardrobe with these classic corduroy trousers. Crafted from soft, durable fabric, they offer a comfortable fit with a refined texture. Perfect for work, weekends, or smart-casual occasions, these trousers bring timeless style and versatility to any outfit.
",Corduroy Trousers,Corduroy Trousers,2199,999,1200,18,show,true,"https://res.cloudinary.com/dmtollmup/image/upload/v1763536570/product/20251119_110956.png, https://res.cloudinary.com/dmtollmup/image/upload/v1763536571/product/20251119_110934.png",[],"{""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536570/product/20251119_110956.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536570/product/20251119_110956.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536570/product/20251119_110956.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536570/product/20251119_110956.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536570/product/20251119_110956.png""} | {""originalPrice"":""2199.00"",""price"":""999.00"",""discount"":""1200.00"",""quantity"":3,""barcode"":"""",""sku"":""CORDTR004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1763536570/product/20251119_110956.png""}",,
